,day,t,rh,ws,wd,r
388,2016-01-24 04:00:00,-0.08666667,86.0,2.0,5.0,0.0
389,2016-01-24 05:00:00,-0.9083334,93.0,1.5,6.0,0.0
390,2016-01-24 06:00:00,-1.748333,93.0,1.0,9.0,0.0
391,2016-01-24 07:00:00,-1.860833,89.5,2.0,5.0,0.0
392,2016-01-24 08:00:00,-1.354167,93.0,1.0,0.0,0.0
393,2016-01-24 09:00:00,-0.4858333,93.0,1.0,7.0,0.0
394,2016-01-24 10:00:00,1.3875,87.0,2.0,5.0,0.0
395,2016-01-24 11:00:00,3.1225,81.0,1.0,9.0,0.0
396,2016-01-24 12:00:00,4.495,72.5,1.0,9.0,0.0
397,2016-01-24 13:00:00,6.123333,71.0,2.0,8.0,0.0
398,2016-01-24 14:00:00,6.418334,71.0,2.0,8.0,0.0
399,2016-01-24 15:00:00,5.941667,73.5,2.5,7.0,0.0
400,2016-01-24 16:00:00,5.324167,76.0,1.5,8.0,0.0
401,2016-01-24 17:00:00,4.285833,81.0,1.5,8.0,0.0
402,2016-01-24 18:00:00,3.399167,90.0,1.0,8.0,0.0
403,2016-01-24 19:00:00,2.899167,93.0,2.0,5.0,0.0
404,2016-01-24 20:00:00,2.115,93.0,2.0,4.0,0.0
405,2016-01-24 21:00:00,1.7575,93.0,2.0,5.0,0.0
406,2016-01-24 22:00:00,1.366667,96.5,2.0,4.0,0.0
407,2016-01-24 23:00:00,0.9067796,93.0,2.5,4.0,0.0
408,2016-01-25 00:00:00,0.5925,93.0,2.0,2.0,0.0
409,2016-01-25 01:00:00,0.2866667,93.0,2.0,2.0,0.0
410,2016-01-25 02:00:00,0.2658333,93.0,2.0,3.0,0.0
411,2016-01-25 03:00:00,0.4266667,93.0,1.0,9.0,0.0
412,2016-01-25 04:00:00,0.4691667,93.0,1.0,7.0,0.0
413,2016-01-25 05:00:00,0.5325,93.0,1.0,9.0,0.0
414,2016-01-25 06:00:00,0.5008333,89.5,2.0,3.0,0.0
415,2016-01-25 07:00:00,0.5125,86.0,2.0,7.0,0.0
416,2016-01-25 08:00:00,0.1641667,93.0,1.5,8.0,0.0
417,2016-01-25 09:00:00,0.745,90.0,1.0,9.0,0.0
418,2016-01-25 10:00:00,2.331667,87.0,2.0,7.0,0.0
419,2016-01-25 11:00:00,4.438597,75.5,1.5,8.0,0.0
420,2016-01-25 12:00:00,6.383333,68.5,1.0,9.0,0.0
421,2016-01-25 13:00:00,7.5875,64.0,2.0,7.0,0.0
422,2016-01-25 14:00:00,8.915,66.0,2.0,7.0,0.0
423,2016-01-25 15:00:00,9.633334,66.0,2.0,7.0,0.0
424,2016-01-25 16:00:00,8.609167,68.5,2.0,7.0,0.0
425,2016-01-25 17:00:00,7.071667,70.5,1.5,6.0,0.0
426,2016-01-25 18:00:00,5.825833,75.0,2.0,6.0,0.0
427,2016-01-25 19:00:00,5.051667,78.0,2.0,3.0,0.0
428,2016-01-25 20:00:00,4.169167,84.0,2.0,4.0,0.0
429,2016-01-25 21:00:00,3.7925,90.0,2.5,4.0,0.0
430,2016-01-25 22:00:00,3.275,93.0,2.0,3.0,0.0
431,2016-01-25 23:00:00,2.883051,93.0,1.5,3.0,0.0
432,2016-01-26 00:00:00,2.7375,93.0,1.0,6.0,0.0
433,2016-01-26 01:00:00,2.5625,87.0,1.0,9.0,0.0
434,2016-01-26 02:00:00,1.7625,90.0,1.5,4.0,0.0
435,2016-01-26 03:00:00,1.2025,93.0,1.0,7.0,0.0
436,2016-01-26 04:00:00,0.6508333,89.5,1.0,7.0,0.0
437,2016-01-26 05:00:00,0.3616667,93.0,1.0,9.0,0.0
438,2016-01-26 06:00:00,0.285,96.5,1.5,5.0,0.0
439,2016-01-26 07:00:00,0.19,93.0,2.0,5.0,0.0
440,2016-01-26 08:00:00,1.34,93.0,1.5,7.0,0.0
441,2016-01-26 09:00:00,2.585,90.0,1.5,7.0,0.0
442,2016-01-26 10:00:00,4.310833,76.0,1.0,9.0,0.0
443,2016-01-26 11:00:00,6.563334,73.5,1.5,8.0,0.0
444,2016-01-26 12:00:00,7.618333,71.0,2.0,7.0,0.0
445,2016-01-26 13:00:00,8.151667,66.0,3.0,7.0,0.0
446,2016-01-26 14:00:00,9.29569,60.0,2.5,7.0,0.0
447,2016-01-26 15:00:00,9.871667,62.0,2.0,7.0,0.0
448,2016-01-26 16:00:00,8.983334,60.0,2.0,7.0,0.0
449,2016-01-26 17:00:00,7.465,71.0,2.0,7.0,0.0
450,2016-01-26 18:00:00,6.611667,76.0,1.5,2.0,0.0
451,2016-01-26 19:00:00,5.854167,87.0,1.0,5.0,0.0
452,2016-01-26 20:00:00,5.31,87.0,1.5,6.0,0.0
453,2016-01-26 21:00:00,4.775,93.0,1.5,3.0,0.0
454,2016-01-26 22:00:00,4.044167,90.0,1.5,3.0,0.0
455,2016-01-26 23:00:00,3.398305,93.0,2.0,3.0,0.0
456,2016-01-27 00:00:00,2.978333,90.0,1.0,9.0,0.0
457,2016-01-27 01:00:00,2.794167,93.0,2.0,3.0,0.0
458,2016-01-27 02:00:00,2.145833,93.0,2.0,4.0,0.0
459,2016-01-27 03:00:00,1.741667,93.0,2.0,5.0,0.0
460,2016-01-27 04:00:00,1.455,93.0,2.0,5.0,0.0
461,2016-01-27 05:00:00,1.461667,93.0,2.0,5.0,0.0
462,2016-01-27 06:00:00,1.449167,93.0,1.0,7.0,0.0
463,2016-01-27 07:00:00,1.74,100.0,2.0,5.0,0.0
464,2016-01-27 08:00:00,2.385833,100.0,2.0,5.0,0.0
465,2016-01-27 09:00:00,3.905,93.0,1.0,9.0,0.0
466,2016-01-27 10:00:00,5.723333,84.0,1.0,9.0,0.0
467,2016-01-27 11:00:00,7.608333,71.0,2.0,8.0,0.0
468,2016-01-27 12:00:00,7.989167,71.0,1.0,9.0,0.0
469,2016-01-27 13:00:00,8.780001,66.0,1.0,9.0,0.0
470,2016-01-27 14:00:00,10.075,68.5,1.0,9.0,0.0
471,2016-01-27 15:00:00,10.3575,66.0,2.0,7.0,0.0
472,2016-01-27 16:00:00,8.97,76.0,2.0,7.0,0.0
473,2016-01-27 17:00:00,8.0725,76.0,2.0,6.0,0.0
474,2016-01-27 18:00:00,7.870833,76.0,2.5,3.0,0.0
475,2016-01-27 19:00:00,7.775833,76.0,2.0,5.0,0.0
476,2016-01-27 20:00:00,7.803333,78.5,2.0,5.0,0.0
477,2016-01-27 21:00:00,7.636667,81.0,1.0,5.0,0.0
478,2016-01-27 22:00:00,7.356667,81.0,1.0,5.0,0.0
479,2016-01-27 23:00:00,7.26017,81.0,1.0,6.0,0.0
480,2016-01-28 00:00:00,7.145,81.0,1.0,7.0,0.0
481,2016-01-28 01:00:00,6.874166,81.0,1.0,4.0,0.0
482,2016-01-28 02:00:00,6.836667,87.0,1.0,4.0,0.0
483,2016-01-28 03:00:00,6.696667,87.0,1.0,3.0,0.0
484,2016-01-28 04:00:00,6.623333,87.0,1.0,9.0,0.0
485,2016-01-28 05:00:00,6.776667,87.0,1.0,9.0,0.0
486,2016-01-28 06:00:00,6.771667,87.0,1.0,6.0,0.0
487,2016-01-28 07:00:00,7.0475,87.0,1.0,3.0,0.0
488,2016-01-28 08:00:00,7.618333,90.0,1.5,3.0,0.0
489,2016-01-28 09:00:00,8.138333,87.0,1.0,9.0,0.0
490,2016-01-28 10:00:00,8.634167,82.0,1.0,9.0,0.0
491,2016-01-28 11:00:00,9.200833,66.0,2.0,1.0,0.0
492,2016-01-28 12:00:00,9.590834,66.0,3.0,1.0,0.0
493,2016-01-28 13:00:00,9.974167,66.5,2.0,1.0,0.0
494,2016-01-28 14:00:00,10.28333,67.0,3.0,1.0,0.0
495,2016-01-28 15:00:00,10.48667,67.0,2.0,1.0,0.0
496,2016-01-28 16:00:00,10.10333,76.0,1.5,4.0,0.0
497,2016-01-28 17:00:00,9.235001,82.0,2.0,8.0,0.0
498,2016-01-28 18:00:00,8.546667,82.0,1.5,8.0,0.0
499,2016-01-28 19:00:00,8.278334,87.0,1.0,7.0,0.0
500,2016-01-28 20:00:00,8.076667,87.0,1.5,5.0,0.0
501,2016-01-28 21:00:00,7.7975,84.0,2.0,5.0,0.0
502,2016-01-28 22:00:00,7.6925,84.0,2.0,5.0,0.0
503,2016-01-28 23:00:00,7.7,87.0,2.0,5.0,0.0
504,2016-01-29 00:00:00,7.605834,84.0,1.5,4.0,0.0
505,2016-01-29 01:00:00,7.5175,90.0,1.0,6.0,0.0
506,2016-01-29 02:00:00,7.443333,84.0,1.0,4.0,0.0
507,2016-01-29 03:00:00,7.38,90.0,1.0,3.0,0.0
508,2016-01-29 04:00:00,7.29,93.0,1.0,7.0,0.0
509,2016-01-29 05:00:00,7.0275,87.0,1.0,3.0,0.0
510,2016-01-29 06:00:00,6.9125,84.0,1.5,3.0,0.0
511,2016-01-29 07:00:00,6.930833,87.0,1.0,9.0,0.0
512,2016-01-29 08:00:00,7.243333,90.0,1.0,9.0,0.0
513,2016-01-29 09:00:00,7.634167,87.0,1.0,9.0,0.0
514,2016-01-29 10:00:00,8.600834,79.0,1.0,9.0,0.0
515,2016-01-29 11:00:00,10.22667,67.0,1.0,9.0,0.0
516,2016-01-29 12:00:00,11.58083,72.0,1.5,8.0,0.0
517,2016-01-29 13:00:00,12.3,69.5,2.0,7.0,0.0
518,2016-01-29 14:00:00,13.16167,69.5,3.0,7.0,0.0
519,2016-01-29 15:00:00,13.33833,72.0,3.0,7.0,0.0
520,2016-01-29 16:00:00,12.1425,72.0,3.0,7.0,0.0
521,2016-01-29 17:00:00,10.66083,76.0,2.5,7.0,0.0
522,2016-01-29 18:00:00,9.579167,82.0,2.0,7.0,0.0
523,2016-01-29 19:00:00,8.431667,87.0,2.0,6.0,0.0
524,2016-01-29 20:00:00,8.271667,87.0,1.0,9.0,0.0
525,2016-01-29 21:00:00,8.315834,87.0,1.0,2.0,0.0
526,2016-01-29 22:00:00,8.342501,87.0,1.0,5.0,0.0
527,2016-01-29 23:00:00,8.435594,87.0,1.0,7.0,0.0
528,2016-01-30 00:00:00,8.450001,87.0,1.0,2.0,0.0
529,2016-01-30 01:00:00,8.606668,87.0,1.0,3.0,0.0
530,2016-01-30 02:00:00,8.602501,87.0,1.0,3.0,0.0
531,2016-01-30 03:00:00,8.341667,90.0,1.5,4.0,0.0
532,2016-01-30 04:00:00,8.219167,93.0,1.0,6.0,0.0
533,2016-01-30 05:00:00,8.046667,93.0,1.0,2.0,0.0
534,2016-01-30 06:00:00,7.956666,93.0,1.0,9.0,0.0
535,2016-01-30 07:00:00,7.955833,87.0,1.0,5.0,0.0
536,2016-01-30 08:00:00,8.513333,87.0,2.0,4.0,0.0
537,2016-01-30 09:00:00,9.025834,84.5,2.0,5.0,0.0
538,2016-01-30 10:00:00,9.450833,87.0,1.0,9.0,1.0
539,2016-01-30 11:00:00,9.607501,87.5,1.0,9.0,1.0
540,2016-01-30 12:00:00,9.2725,87.0,1.0,6.0,1.0
541,2016-01-30 13:00:00,9.421667,87.0,1.0,9.0,0.0
542,2016-01-30 14:00:00,9.616667,87.0,1.0,9.0,0.0
543,2016-01-30 15:00:00,9.493334,87.0,1.5,8.0,0.0
544,2016-01-30 16:00:00,9.280833,93.0,1.0,5.0,0.0
545,2016-01-30 17:00:00,9.011667,93.0,2.0,1.0,0.0
546,2016-01-30 18:00:00,8.749167,93.0,1.5,6.0,0.0
547,2016-01-30 19:00:00,8.414167,96.5,1.5,5.0,0.0
548,2016-01-30 20:00:00,8.2925,100.0,2.0,2.0,0.0
549,2016-01-30 21:00:00,8.108334,93.0,1.5,5.0,0.0
550,2016-01-30 22:00:00,7.896667,96.5,1.0,8.0,0.0
551,2016-01-30 23:00:00,7.471187,100.0,1.5,5.0,0.0
552,2016-01-31 00:00:00,7.2525,100.0,1.0,9.0,0.0
553,2016-01-31 01:00:00,7.145833,100.0,1.0,9.0,0.0
554,2016-01-31 02:00:00,7.164166,100.0,1.5,8.0,0.0
555,2016-01-31 03:00:00,7.2225,100.0,1.0,9.0,0.0
556,2016-01-31 04:00:00,6.898334,100.0,1.0,9.0,0.0
557,2016-01-31 05:00:00,6.578333,100.0,2.0,5.0,0.0
558,2016-01-31 06:00:00,6.453333,96.5,1.5,5.0,0.0
559,2016-01-31 07:00:00,6.488333,100.0,1.0,9.0,0.0
560,2016-01-31 08:00:00,6.429167,100.0,1.0,9.0,0.0
561,2016-01-31 09:00:00,6.323333,100.0,1.5,5.0,0.0
562,2016-01-31 10:00:00,6.44,100.0,1.5,5.0,0.0
563,2016-01-31 11:00:00,6.461667,96.5,1.0,9.0,0.0
564,2016-01-31 12:00:00,6.425,100.0,1.5,8.0,0.0
565,2016-01-31 13:00:00,6.7125,100.0,1.0,9.0,0.0
566,2016-01-31 14:00:00,7.315,100.0,1.0,9.0,0.0
567,2016-01-31 15:00:00,7.991667,100.0,2.0,7.0,0.0
568,2016-01-31 16:00:00,8.205833,100.0,1.5,8.0,0.0
569,2016-01-31 17:00:00,7.821667,100.0,1.0,8.0,0.0
570,2016-01-31 18:00:00,7.451667,96.5,2.0,1.0,0.0
571,2016-01-31 19:00:00,7.0275,100.0,2.0,1.0,0.0
572,2016-01-31 20:00:00,7.078333,93.0,1.0,9.0,0.0
573,2016-01-31 21:00:00,7.3725,96.5,1.0,9.0,0.0
574,2016-01-31 22:00:00,7.561666,100.0,1.0,9.0,0.0
575,2016-01-31 23:00:00,7.666102,100.0,2.0,1.0,0.0
576,2016-02-01 00:00:00,7.604167,100.0,2.0,1.0,0.0
577,2016-02-01 01:00:00,7.636667,100.0,2.0,1.0,0.0
578,2016-02-01 02:00:00,7.49,100.0,1.5,5.0,0.0
579,2016-02-01 03:00:00,7.455,100.0,1.5,5.0,0.0
580,2016-02-01 04:00:00,7.3925,100.0,2.5,3.0,0.0
581,2016-02-01 05:00:00,7.538333,93.0,1.0,2.0,0.0
582,2016-02-01 06:00:00,7.418334,100.0,1.0,9.0,0.0
583,2016-02-01 07:00:00,7.483333,100.0,2.0,2.0,0.0
584,2016-02-01 08:00:00,7.409167,100.0,1.0,9.0,0.0
585,2016-02-01 09:00:00,7.356667,96.5,1.5,8.0,0.0
586,2016-02-01 10:00:00,7.999167,100.0,3.0,7.0,0.0
587,2016-02-01 11:00:00,8.8275,100.0,2.5,7.0,0.0
588,2016-02-01 12:00:00,9.601667,84.5,3.0,7.0,0.0
589,2016-02-01 13:00:00,10.27667,87.0,2.0,7.0,0.0
590,2016-02-01 14:00:00,10.6775,82.0,2.0,7.0,0.0
591,2016-02-01 15:00:00,10.56167,82.0,2.0,7.0,0.0
592,2016-02-01 16:00:00,10.1125,43.5,2.0,7.0,0.0
593,2016-02-01 17:00:00,9.626667,90.0,1.0,8.0,0.0
594,2016-02-01 18:00:00,9.2,93.0,1.0,7.0,0.0
595,2016-02-01 19:00:00,8.8125,93.0,2.0,5.0,0.0
596,2016-02-01 20:00:00,8.338334,100.0,1.5,6.0,0.0
597,2016-02-01 21:00:00,7.89,100.0,2.0,5.0,0.0
598,2016-02-01 22:00:00,7.1525,100.0,1.0,9.0,0.0
599,2016-02-01 23:00:00,6.790678,100.0,1.0,9.0,0.0
600,2016-02-02 00:00:00,6.124166,96.5,1.5,6.0,0.0
601,2016-02-02 01:00:00,5.969167,100.0,1.5,2.0,0.0
602,2016-02-02 02:00:00,5.776667,100.0,2.0,4.0,0.0
603,2016-02-02 03:00:00,5.635,100.0,1.5,7.0,0.0
604,2016-02-02 04:00:00,5.23,100.0,2.0,1.0,0.0
605,2016-02-02 05:00:00,5.505,100.0,1.5,5.0,0.0
606,2016-02-02 06:00:00,5.940834,100.0,1.0,5.0,0.0
607,2016-02-02 07:00:00,6.095833,100.0,1.5,6.0,0.0
608,2016-02-02 08:00:00,6.736667,100.0,1.5,6.0,0.0
609,2016-02-02 09:00:00,7.264167,100.0,2.0,4.0,0.0
610,2016-02-02 10:00:00,8.058333,100.0,2.0,4.0,0.0
611,2016-02-02 11:00:00,9.125,100.0,1.5,6.0,0.0
612,2016-02-02 12:00:00,10.06,100.0,1.5,5.0,0.0
613,2016-02-02 13:00:00,10.22931,94.0,2.0,1.0,0.0
614,2016-02-02 14:00:00,9.902501,94.0,2.0,8.0,0.0
615,2016-02-02 15:00:00,9.901667,94.0,2.0,8.0,0.0
616,2016-02-02 16:00:00,9.525863,94.0,1.5,8.0,0.0
617,2016-02-02 17:00:00,9.275001,100.0,1.5,1.0,0.0
618,2016-02-02 18:00:00,9.099167,100.0,1.0,9.0,0.0
619,2016-02-02 19:00:00,9.0625,100.0,1.0,2.0,0.0
620,2016-02-02 20:00:00,8.910001,100.0,1.0,3.0,0.0
621,2016-02-02 21:00:00,8.724167,100.0,1.0,2.0,0.0
622,2016-02-02 22:00:00,8.652501,100.0,2.0,2.0,0.0
623,2016-02-02 23:00:00,8.611865,100.0,1.0,1.0,0.0
624,2016-02-03 00:00:00,8.4875,100.0,1.0,1.0,0.0
625,2016-02-03 01:00:00,8.3675,100.0,1.0,1.0,0.0
626,2016-02-03 02:00:00,8.257501,93.0,1.0,9.0,0.0
627,2016-02-03 03:00:00,8.178334,93.0,1.0,1.0,0.0
628,2016-02-03 04:00:00,8.145,96.5,1.0,4.0,0.0
629,2016-02-03 05:00:00,8.020834,100.0,1.0,7.0,0.0
630,2016-02-03 06:00:00,7.930833,100.0,1.0,7.0,0.0
631,2016-02-03 07:00:00,7.835834,100.0,2.0,7.0,0.0
632,2016-02-03 08:00:00,7.889167,100.0,2.0,7.0,0.0
633,2016-02-03 09:00:00,8.002501,100.0,1.0,9.0,1.0
634,2016-02-03 10:00:00,8.087501,100.0,1.5,8.0,0.0
635,2016-02-03 11:00:00,8.208334,100.0,2.0,7.0,1.0
636,2016-02-03 12:00:00,8.347501,100.0,2.0,7.0,0.0
637,2016-02-03 13:00:00,8.624166,100.0,3.0,7.0,1.0
638,2016-02-03 14:00:00,8.9025,100.0,2.5,7.0,0.0
639,2016-02-03 15:00:00,8.959167,100.0,2.0,7.0,0.0
640,2016-02-03 16:00:00,8.833334,100.0,2.0,7.0,0.0
641,2016-02-03 17:00:00,8.632501,100.0,2.0,5.0,1.0
642,2016-02-03 18:00:00,8.308333,91.0,5.0,3.0,1.0
643,2016-02-03 19:00:00,8.096667,76.0,6.5,5.0,1.0
644,2016-02-03 20:00:00,7.535,87.5,3.5,4.0,0.0
645,2016-02-03 21:00:00,7.4975,87.0,3.0,1.0,0.0
646,2016-02-03 22:00:00,7.435833,87.0,4.5,1.0,0.0
647,2016-02-03 23:00:00,7.031356,93.0,3.0,2.0,0.0
648,2016-02-04 00:00:00,6.288333,93.0,1.5,8.0,0.0
649,2016-02-04 01:00:00,5.955,100.0,1.0,9.0,0.0
650,2016-02-04 02:00:00,5.445,100.0,1.5,5.0,0.0
651,2016-02-04 03:00:00,4.805833,100.0,1.0,4.0,0.0
652,2016-02-04 04:00:00,4.825833,93.0,2.0,5.0,0.0
653,2016-02-04 05:00:00,5.2025,93.0,3.0,4.0,0.0
654,2016-02-04 06:00:00,4.904167,96.5,3.5,3.0,0.0
655,2016-02-04 07:00:00,4.731667,100.0,5.0,4.0,0.0
656,2016-02-04 08:00:00,4.809166,87.0,4.0,3.0,0.0
657,2016-02-04 09:00:00,5.886667,71.5,3.0,3.0,0.0
658,2016-02-04 10:00:00,8.100834,59.0,2.5,3.0,0.0
659,2016-02-04 11:00:00,8.056667,64.5,3.5,3.0,0.0
660,2016-02-04 12:00:00,7.8,59.5,3.0,3.0,0.0
661,2016-02-04 13:00:00,8.791228,66.0,3.5,1.0,0.0
662,2016-02-04 14:00:00,11.50583,50.0,5.0,1.0,0.0
663,2016-02-04 15:00:00,12.25417,50.0,5.0,1.0,0.0
664,2016-02-04 16:00:00,11.47583,54.0,3.0,1.0,0.0
665,2016-02-04 17:00:00,9.798334,53.0,2.0,3.0,0.0
666,2016-02-04 18:00:00,8.1875,68.0,2.0,4.0,0.0
667,2016-02-04 19:00:00,6.918334,75.0,2.5,4.0,0.0
668,2016-02-04 20:00:00,5.716667,81.0,3.0,5.0,0.0
669,2016-02-04 21:00:00,5.0875,87.0,2.5,5.0,0.0
670,2016-02-04 22:00:00,4.518333,87.0,3.0,4.0,0.0
671,2016-02-04 23:00:00,3.873729,87.0,2.5,5.0,0.0
672,2016-02-05 00:00:00,3.413333,84.0,1.5,7.0,0.0
673,2016-02-05 01:00:00,3.051667,87.0,1.0,5.0,0.0
674,2016-02-05 02:00:00,2.878333,86.0,1.5,6.0,0.0
675,2016-02-05 03:00:00,2.3025,93.0,1.0,9.0,0.0
676,2016-02-05 04:00:00,2.178333,93.0,1.0,9.0,0.0
677,2016-02-05 05:00:00,1.98,89.5,1.0,9.0,0.0
678,2016-02-05 06:00:00,2.246667,86.0,2.0,5.0,0.0
679,2016-02-05 07:00:00,2.08,83.0,2.0,4.0,0.0
680,2016-02-05 08:00:00,3.08983,87.0,1.0,3.0,0.0
681,2016-02-05 09:00:00,4.6825,70.5,1.0,9.0,0.0
682,2016-02-05 10:00:00,7.27,55.0,1.0,9.0,0.0
683,2016-02-05 11:00:00,9.755,50.0,1.5,8.0,0.0
684,2016-02-05 12:00:00,11.35167,48.5,3.0,7.0,0.0
685,2016-02-05 13:00:00,12.34083,44.0,4.0,7.0,0.0
686,2016-02-05 14:00:00,13.07167,45.5,5.0,7.0,0.0
687,2016-02-05 15:00:00,13.24833,47.0,4.5,7.0,0.0
688,2016-02-05 16:00:00,12.745,54.0,4.5,7.0,0.0
689,2016-02-05 17:00:00,10.80417,60.0,3.5,7.0,0.0
690,2016-02-05 18:00:00,9.616667,66.0,3.0,7.0,0.0
691,2016-02-05 19:00:00,8.456667,76.0,2.0,7.0,0.0
692,2016-02-05 20:00:00,7.445833,76.0,3.0,7.0,0.0
693,2016-02-05 21:00:00,6.779167,76.0,3.0,6.0,0.0
694,2016-02-05 22:00:00,6.916667,81.0,3.0,3.0,0.0
695,2016-02-05 23:00:00,7.237288,87.0,2.5,5.0,0.0
696,2016-02-06 00:00:00,7.428333,84.0,3.0,4.0,0.0
697,2016-02-06 01:00:00,7.071667,81.0,4.0,4.0,0.0
698,2016-02-06 02:00:00,7.289166,84.0,3.5,4.0,0.0
699,2016-02-06 03:00:00,5.435,81.0,3.5,4.0,0.0
700,2016-02-06 04:00:00,4.023334,81.0,4.0,4.0,0.0
701,2016-02-06 05:00:00,3.6975,75.0,1.0,9.0,0.0
702,2016-02-06 06:00:00,3.561667,87.0,1.0,6.0,0.0
703,2016-02-06 07:00:00,3.4125,84.0,2.5,3.0,0.0
704,2016-02-06 08:00:00,3.749167,81.0,1.0,9.0,0.0
705,2016-02-06 09:00:00,5.551667,76.0,1.5,5.0,0.0
706,2016-02-06 10:00:00,8.261404,64.0,2.0,1.0,0.0
707,2016-02-06 11:00:00,10.75417,58.0,2.0,1.0,0.0
708,2016-02-06 12:00:00,11.77583,62.0,3.0,1.0,0.0
709,2016-02-06 13:00:00,11.9425,62.0,3.0,2.0,0.0
710,2016-02-06 14:00:00,11.60917,58.0,3.0,2.0,0.0
711,2016-02-06 15:00:00,11.77,62.0,3.0,1.0,0.0
712,2016-02-06 16:00:00,10.85583,71.0,3.0,1.0,0.0
713,2016-02-06 17:00:00,9.892501,76.0,2.5,2.0,0.0
714,2016-02-06 18:00:00,8.868334,76.0,1.5,2.0,0.0
715,2016-02-06 19:00:00,8.128334,84.0,2.0,6.0,0.0
716,2016-02-06 20:00:00,7.191667,87.0,3.0,5.0,0.0
717,2016-02-06 21:00:00,6.445,87.0,2.0,5.0,0.0
718,2016-02-06 22:00:00,6.45,81.0,2.0,5.0,0.0
719,2016-02-06 23:00:00,6.865254,87.0,2.0,5.0,0.0
720,2016-02-07 00:00:00,7.285833,87.0,2.5,0.0,0.0
721,2016-02-07 01:00:00,7.443333,87.0,1.0,5.0,0.0
722,2016-02-07 02:00:00,6.841667,87.0,2.0,2.0,0.0
723,2016-02-07 03:00:00,6.550833,84.0,2.0,2.0,0.0
724,2016-02-07 04:00:00,7.555833,81.0,3.0,7.0,1.0
725,2016-02-07 05:00:00,8.708334,81.5,4.0,6.0,1.0
726,2016-02-07 06:00:00,8.649167,87.0,3.5,7.0,1.0
727,2016-02-07 07:00:00,8.4875,87.0,4.0,6.0,0.0
728,2016-02-07 08:00:00,8.4775,82.0,5.0,6.0,1.0
729,2016-02-07 09:00:00,8.3125,82.0,6.0,6.0,1.0
730,2016-02-07 10:00:00,8.844167,82.0,5.0,6.0,1.0
731,2016-02-07 11:00:00,9.395,79.0,5.5,7.0,0.0
732,2016-02-07 12:00:00,9.628334,82.0,5.5,6.0,0.0
733,2016-02-07 13:00:00,9.869167,76.0,6.0,7.0,0.0
734,2016-02-07 14:00:00,10.12667,76.0,6.0,6.0,0.0
735,2016-02-07 15:00:00,10.17417,76.0,6.0,6.0,0.0
736,2016-02-07 16:00:00,9.752501,87.0,6.0,6.0,1.0
737,2016-02-07 17:00:00,9.9575,84.5,5.5,6.0,0.0
738,2016-02-07 18:00:00,10.44,82.0,6.0,6.0,1.0
739,2016-02-07 19:00:00,10.55083,82.0,5.5,6.0,0.0
740,2016-02-07 20:00:00,10.11083,84.5,5.0,6.0,1.0
741,2016-02-07 21:00:00,10.3525,84.5,5.0,6.0,1.0
742,2016-02-07 22:00:00,10.37833,82.0,4.0,6.0,0.0
743,2016-02-07 23:00:00,10.61271,82.0,3.5,7.0,0.0
744,2016-02-08 00:00:00,10.7525,82.0,3.0,7.0,0.0
745,2016-02-08 01:00:00,10.65,87.0,2.0,1.0,0.0
746,2016-02-08 02:00:00,9.555834,93.0,2.0,2.0,0.0
747,2016-02-08 03:00:00,9.023334,93.0,2.0,4.0,0.0
748,2016-02-08 04:00:00,8.513334,100.0,1.0,3.0,0.0
749,2016-02-08 05:00:00,8.195001,100.0,1.0,2.0,0.0
750,2016-02-08 06:00:00,8.075834,100.0,2.5,2.0,0.0
751,2016-02-08 07:00:00,7.9825,100.0,2.0,3.0,0.0
752,2016-02-08 08:00:00,8.309167,96.5,1.5,6.0,0.0
753,2016-02-08 09:00:00,8.286667,93.0,3.0,3.0,1.0
754,2016-02-08 10:00:00,8.380834,96.5,2.0,3.0,0.0
755,2016-02-08 11:00:00,9.409167,94.0,3.0,6.0,0.0
756,2016-02-08 12:00:00,10.29,94.0,3.0,3.0,0.0
757,2016-02-08 13:00:00,10.6225,94.0,3.0,3.0,0.0
758,2016-02-08 14:00:00,11.03,91.66666666666667,2.6666666666666665,2.0,0.0
759,2016-02-08 15:00:00,10.79052,89.33333333333333,2.3333333333333335,2.0,0.0
760,2016-02-08 16:00:00,10.35,87.0,2.0,2.0,0.0
761,2016-02-08 17:00:00,10.105,94.0,2.0,2.0,0.0
762,2016-02-08 18:00:00,9.8325,90.0,1.5,6.0,0.0
763,2016-02-08 19:00:00,9.594167,93.0,2.0,1.0,0.0
764,2016-02-08 20:00:00,8.970834,100.0,1.0,9.0,0.0
765,2016-02-08 21:00:00,8.756667,100.0,2.0,6.0,0.0
766,2016-02-08 22:00:00,8.656668,100.0,2.0,5.0,0.0
767,2016-02-08 23:00:00,8.774576,100.0,2.5,4.0,0.0
768,2016-02-09 00:00:00,8.608334,93.0,2.5,4.0,0.0
769,2016-02-09 01:00:00,8.236667,100.0,1.0,1.0,0.0
770,2016-02-09 02:00:00,7.550833,100.0,2.0,2.0,0.0
771,2016-02-09 03:00:00,7.568333,100.0,2.0,3.0,0.0
772,2016-02-09 04:00:00,7.368333,100.0,2.0,5.0,0.0
773,2016-02-09 05:00:00,7.541667,100.0,2.0,7.0,0.0
774,2016-02-09 06:00:00,7.920834,96.5,1.0,9.0,0.0
775,2016-02-09 07:00:00,8.173333,93.0,2.0,7.0,0.0
