,day,l
488,2016-01-28 08:00:00,23.57423772115141
489,2016-01-28 09:00:00,20.24804543596265
490,2016-01-28 10:00:00,19.682088076270265
491,2016-01-28 11:00:00,25.39405812443796
492,2016-01-28 12:00:00,23.18518263302309
493,2016-01-28 13:00:00,20.316146072993238
494,2016-01-28 14:00:00,20.720858609717446
495,2016-01-28 15:00:00,19.84593986086852
496,2016-01-28 16:00:00,19.692929058816837
497,2016-01-28 17:00:00,18.144539340619826
498,2016-01-28 18:00:00,19.82093314603945
499,2016-01-28 19:00:00,19.237928645501853
500,2016-01-28 20:00:00,17.201669106066337
501,2016-01-28 21:00:00,14.874968675274664
502,2016-01-28 22:00:00,10.157445502107796
503,2016-01-28 23:00:00,8.210296990082714
504,2016-01-29 00:00:00,7.357551080664028
505,2016-01-29 01:00:00,7.967817675329906
506,2016-01-29 02:00:00,8.674079704873241
507,2016-01-29 03:00:00,9.646218547402604
508,2016-01-29 04:00:00,12.626663620305676
509,2016-01-29 05:00:00,21.843210787783732
510,2016-01-29 06:00:00,26.38691526828473
511,2016-01-29 07:00:00,22.548342010257805
512,2016-01-29 08:00:00,24.053203062012162
513,2016-01-29 09:00:00,20.656883109147767
514,2016-01-29 10:00:00,19.876502512382807
515,2016-01-29 11:00:00,23.690852664716843
516,2016-01-29 12:00:00,19.384389103992067
517,2016-01-29 13:00:00,17.94528320318165
518,2016-01-29 14:00:00,18.618148538990503
519,2016-01-29 15:00:00,16.225658093913307
520,2016-01-29 16:00:00,17.772772597373635
521,2016-01-29 17:00:00,18.275505258333578
522,2016-01-29 18:00:00,19.027302341735773
523,2016-01-29 19:00:00,19.002821734128112
524,2016-01-29 20:00:00,16.625458878274344
525,2016-01-29 21:00:00,16.436176813990624
526,2016-01-29 22:00:00,9.852134183332778
527,2016-01-29 23:00:00,7.719081830699843
528,2016-01-30 00:00:00,7.942322163751029
529,2016-01-30 01:00:00,8.334303449293479
530,2016-01-30 02:00:00,8.359198883295091
531,2016-01-30 03:00:00,8.514230907796385
532,2016-01-30 04:00:00,10.71140171460624
533,2016-01-30 05:00:00,14.127697557263833
534,2016-01-30 06:00:00,20.813775256691738
535,2016-01-30 07:00:00,18.04779255466417
536,2016-01-30 08:00:00,21.139739846890837
537,2016-01-30 09:00:00,16.54382301268615
538,2016-01-30 10:00:00,18.0654406933592
539,2016-01-30 11:00:00,24.599434210184196
540,2016-01-30 12:00:00,20.242477087445835
541,2016-01-30 13:00:00,15.535262385743824
542,2016-01-30 14:00:00,13.857608192674586
543,2016-01-30 15:00:00,17.379235869883495
544,2016-01-30 16:00:00,19.88301111887524
545,2016-01-30 17:00:00,18.53431494770389
546,2016-01-30 18:00:00,18.10891816326141
547,2016-01-30 19:00:00,16.70731794069628
548,2016-01-30 20:00:00,16.672073578771947
